Gene.name	Wormbase.ID	Transcript.name	Chromosome	Strand	Relative.loc.chromosome	GermlineExpression	Total.value.of.PATC.algorithm	PATC.density	Bin.size	Bases.with.PATC.60	Frequency.of.PATCs.60	stoekius_oocyte_rpkm	spermatogenic_gonad_fem.3_RPKM_Ortiz_2014	Gene.expression__Ortiz_2014	Germline_TPM_Serizay2020
snrp-40.1	WBGene00008586	F08G12.2.1	X	-	0.637675	TRUE	11970	8.87323943661972	1349	0	0	92.9	11.9888	Oogenic	81.031
F08G12.3	WBGene00008587	F08G12.3.1	X	+	0.637798	TRUE	14303	8.88385093167702	1610	0	0	3.2	0.225745	Oogenic	22.278
F08G12.1	WBGene00008585	F08G12.1.1	X	-	0.637966	TRUE	45719	12.7706703910615	3580	59	0.0164804469273743	2.5	0.618452	Oogenic	13.06
vhl-1	WBGene00006922	F08G12.4.1	X	+	0.638174	TRUE	10113	12.7528373266078	793	61	0.0769230769230769	15.5	2.27153	Oogenic	31.161
F08G12.5	WBGene00008588	F08G12.5.1	X	-	0.638275	TRUE	19439	14.7265151515152	1320	105	0.0795454545454545	4.6	0.648119	Oogenic	7.607
F08G12.11	WBGene00044135	F08G12.11.1	X	-	0.638553	FALSE	37677	17.2198354661792	2188	110	0.0502742230347349	0	NA	NA	0
nlp-57	WBGene00008589	F08G12.8.1	X	+	0.638732	FALSE	5860	10.0342465753425	584	0	0	0.1	NA	NA	1.741
hizr-1	WBGene00013976	ZK455.6.1	X	+	0.638847	FALSE	33879	12.8038548752834	2646	31	0.0117157974300831	0	NA	NA	0.659
asm-2	WBGene00000212	ZK455.4.1	X	-	0.639017	FALSE	34543	11.1536971262512	3097	133	0.0429447852760736	0	0.440461	Gender Neutral	23.307
ZK455.5	WBGene00013975	ZK455.5.1	X	-	0.639182	FALSE	26688	11.946284691137	2234	78	0.0349149507609669	0	NA	NA	0.091
npr-9	WBGene00013974	ZK455.3.1	X	+	0.639474	FALSE	24023	11.1631040892193	2152	0	0	0	NA	NA	0
gcy-9	WBGene00001536	ZK455.2.1	X	-	0.639723	FALSE	53162	9.99849539213842	5317	34	0.00639458341169833	0	0.815354	Spermatogenic	0.621
aco-1	WBGene00000040	ZK455.1.1	X	+	0.640079	TRUE	18197	5.53605111043505	3287	0	0	82.4	14.8856	Gender Neutral	118.827
oct-2	WBGene00003843	ZK455.8a.1	X	+	0.640461	FALSE	47673	12.9581407991302	3679	197	0.0535471595542267	0	1.54138	Spermatogenic	5.707
pgp-3	WBGene00003997	ZK455.7.1	X	+	0.640816	FALSE	39560	8.1634337598019	4846	31	0.00639702847709451	0	0.254746	Gender Neutral	6.441
pgp-4	WBGene00003998	F42E11.1a.1	X	+	0.64119	FALSE	53041	9.84611100798218	5387	31	0.00575459439391127	0.2	NA	NA	2.414
ttyh-1	WBGene00009632	F42E11.2a.1	X	+	0.641765	TRUE	52899	10.0453854918344	5266	0	0	13.6	2.04408	Oogenic	17.588
F42E11.3	WBGene00009633	F42E11.3.1	X	-	0.641974	FALSE	10111	10.0009891196835	1011	0	0	0	NA	NA	0.108
tni-1	WBGene00006584	F42E11.4.1	X	-	0.642071	FALSE	12821	9.85472713297463	1301	30	0.0230591852421214	0.1	10.3696	Gender Neutral	8.777
F08B12.11	WBGene00303052	F08B12.11.1	X	+	0.642537	NA	40	1.33333333333333	30	0	0	NA	NA	NA	NA
prmn-1	WBGene00008571	F08B12.1.1	X	+	0.642745	FALSE	93981	12.8864664747018	7293	78	0.0106951871657754	0.4	0.229404	Oogenic	5.711
prx-12	WBGene00004197	F08B12.2.1	X	+	0.643037	FALSE	11335	8.93927444794953	1268	0	0	0.1	NA	NA	2.87
slo-2	WBGene00004831	F08B12.3e.1	X	-	0.643397	FALSE	141647	12.6098994035431	11233	196	0.0174485889789015	0	NA	NA	2.157
F08B12.4	WBGene00008572	F08B12.4a.1	X	-	0.643799	TRUE	4175	7.6605504587156	545	0	0	2.3	15.6817	Gender Neutral	139.484
pek-1	WBGene00003970	F46C3.1.1	X	-	0.644096	TRUE	46449	10.9627094642436	4237	102	0.0240736370073165	8.2	1.72342	Oogenic	62.9
F46C3.2	WBGene00009777	F46C3.2.1	X	-	0.644381	FALSE	20653	10.3420130195293	1997	0	0	0	NA	NA	2.759
F46C3.6	WBGene00045253	F46C3.6.1	X	-	0.644485	FALSE	9880	14.0141843971631	705	42	0.0595744680851064	0.1	NA	NA	3.344
hum-4	WBGene00002037	F46C3.3a.1	X	-	0.644911	FALSE	141004	11.0314504772336	12782	207	0.0161946487247692	0.1	0.453491	Oogenic	15.055
F46C3.7	WBGene00164974	F46C3.7.1	X	+	0.645656	NA	8690	14.1761827079935	613	62	0.101141924959217	NA	NA	NA	26.237
igeg-2	WBGene00009842	F48C5.1.1	X	-	0.645955	FALSE	17827	9.02632911392405	1975	0	0	0	NA	NA	0.358
F48C5.2	WBGene00009843	F48C5.2.1	X	-	0.646375	FALSE	27436	13.1335567257061	2089	49	0.0234561991383437	0	NA	NA	1.166
lin-14	WBGene00003003	T25C12.1a.1	X	+	0.64769	FALSE	168572	10.6907661085743	15768	302	0.0191527143581938	0.1	0.904392	Gender Neutral	2.004
spp-9	WBGene00004994	T25C12.2.1	X	+	0.648344	FALSE	4246	11.8272980501393	359	0	0	0	NA	NA	0
spp-21	WBGene00044284	T25C12.4.1	X	+	0.648476	FALSE	8193	22.4465753424658	365	71	0.194520547945205	0	NA	NA	0
T25C12.3	WBGene00012018	T25C12.3.1	X	-	0.648769	FALSE	69278	7.97674150834773	8685	132	0.0151986183074266	0	2.43122	Gender Neutral	125.323
F29G6.1	WBGene00009257	F29G6.1.1	X	+	0.649356	FALSE	93052	13.4897071614961	6898	179	0.0259495505943752	0	NA	NA	1.246
ccdc-149	WBGene00009258	F29G6.2.1	X	-	0.64961	FALSE	17070	9.06532129580457	1883	0	0	0.1	NA	NA	0.353
hpo-34	WBGene00009259	F29G6.3a.1	X	-	0.649891	FALSE	50738	6.96950549450549	7280	0	0	0.1	13.9908	Gender Neutral	45.631
sdc-2	WBGene00004746	C35C5.1.1	X	+	0.650599	FALSE	116192	11.1873676102446	10386	71	0.00683612555362989	0.4	0.171882	Oogenic	18.585
C35C5.8	WBGene00007957	C35C5.8a.1	X	+	0.651015	FALSE	36823	17.2796809009855	2131	121	0.0567808540591272	0	NA	NA	7.597
C35C5.9	WBGene00007958	C35C5.9.1	X	+	0.651105	FALSE	6247	29.3286384976526	213	52	0.244131455399061	0.1	NA	NA	8.129
gcp-2.2	WBGene00007954	C35C5.2.1	X	+	0.651259	FALSE	35476	9.90949720670391	3580	0	0	0	NA	NA	0.059
selt-1.1	WBGene00007955	C35C5.3a.1	X	-	0.651616	TRUE	12212	11.2449355432781	1086	0	0	71.2	11.5664	Oogenic	125.953
mig-2	WBGene00003239	C35C5.4a.1	X	+	0.651811	TRUE	19412	12.3094483195942	1577	31	0.0196575776791376	44.2	2.13314	Oogenic	48.331
C35C5.10	WBGene00007959	C35C5.10b.1	X	+	0.652296	FALSE	50637	15.3678300455235	3295	162	0.049165402124431	0.2	3.19908	Spermatogenic	2.571
lev-8	WBGene00002975	C35C5.5.1	X	+	0.652537	FALSE	25963	9.767870579383	2658	0	0	0	NA	NA	1.44
trpp-9	WBGene00007956	C35C5.6.1	X	+	0.652784	TRUE	52239	9.80829891100263	5326	0	0	9.9	1.31665	Oogenic	59.092
frm-3	WBGene00001490	H05G16.1b.1	X	+	0.653468	FALSE	149097	12.0278315585673	12396	343	0.0276702161987738	0.4	0.0353633	Oogenic	2.506
abts-2	WBGene00009929	F52D10.1.1	X	+	0.653971	FALSE	47342	11.9009552538964	3978	110	0.0276520864756159	0	NA	NA	1.471
F52D10.2	WBGene00009930	F52D10.2.1	X	-	0.654159	TRUE	10952	7.6964160224877	1423	0	0	43.9	1.5551	Oogenic	51.595
ftt-2	WBGene00001502	F52D10.3a.1	X	-	0.654933	TRUE	3768	2.83734939759036	1328	0	0	453.6	104.778	Gender Neutral	267.536
F52D10.4	WBGene00009931	F52D10.4.1	X	+	0.65572	FALSE	30269	13.4648576512456	2248	71	0.0315836298932384	0	NA	NA	0.679
sto-3	WBGene00006065	F52D10.5.1	X	-	0.655853	FALSE	14106	7.23384615384615	1950	0	0	0	NA	NA	0
twk-44	WBGene00006694	Y71H9A.1.1	X	-	0.65608	FALSE	44408	10.7084639498433	4147	111	0.0267663371111647	0	NA	NA	0.039
Y71H9A.10	WBGene00206537	Y71H9A.10.1	X	-	0.656254	NA	7976	9.24217844727694	863	0	0	NA	NA	NA	0.252
sto-6	WBGene00006068	Y71H9A.2.1	X	+	0.656607	FALSE	89467	22.8406944089865	3917	365	0.0931835588460557	0	NA	NA	0.255
sto-4	WBGene00006066	Y71H9A.3.1	X	+	0.657248	TRUE	26926	10.3921265920494	2591	61	0.0235430335777692	45	2.33938	Oogenic	63.102
T04F8.8	WBGene00011446	T04F8.8.1	X	+	0.657363	FALSE	2601	4.335	600	0	0	0.5	33.2773	Gender Neutral	117.093
cutl-11	WBGene00011443	T04F8.4.1	X	-	0.657466	FALSE	34435	13.9187550525465	2474	122	0.0493128536782538	0.1	NA	NA	0.064
T04F8.2	WBGene00011441	T04F8.2.1	X	-	0.657785	TRUE	34302	13.0923664122137	2620	73	0.0278625954198473	34	2.04554	Oogenic	58.507
T04F8.3	WBGene00011442	T04F8.3.1	X	+	0.657996	FALSE	5921	8.37482319660537	707	0	0	0.2	0.369263	Oogenic	0.748
sfxn-1.5	WBGene00011440	T04F8.1.1	X	-	0.658092	TRUE	17518	9.09081473793461	1927	0	0	88.1	5.77966	Oogenic	56.983
T04F8.6	WBGene00011444	T04F8.6.1	X	+	0.658591	TRUE	54561	11.4455632473254	4767	91	0.0190895741556534	3.7	1.23649	Oogenic	16.685
T04F8.9	WBGene00011447	T04F8.9.1	X	+	0.658941	FALSE	24110	9.41429129246388	2561	0	0	0.1	NA	NA	0.224
T04F8.7	WBGene00011445	T04F8.7a.1	X	-	0.659139	FALSE	54601	16.5809292438506	3293	71	0.0215608867294261	0	NA	NA	1.295
hnd-1	WBGene00001981	C44C10.8.1	X	+	0.659474	TRUE	11498	12.5114254624592	919	92	0.100108813928183	5.9	NA	NA	12.536
C44C10.7	WBGene00008088	C44C10.7.1	X	-	0.659612	FALSE	17339	13.6527559055118	1270	0	0	0	NA	NA	0.343
C44C10.10	WBGene00008090	C44C10.10.1	X	+	0.659777	FALSE	4299	9.03151260504202	476	0	0	0.1	NA	NA	32.588
C44C10.5	WBGene00008086	C44C10.5.1	X	+	0.659852	FALSE	14452	12.5998256320837	1147	0	0	0.2	NA	NA	60.506
smcl-1	WBGene00008085	C44C10.4.1	X	+	0.660002	TRUE	21841	10.2684532204984	2127	0	0	5.1	0.310386	Oogenic	25.623
C44C10.12	WBGene00044133	C44C10.12.1	X	+	0.660171	NA	21510	20.1028037383178	1070	125	0.116822429906542	NA	NA	NA	0
C44C10.15	WBGene00219301	C44C10.15.1	X	-	0.660308	NA	8662	11.0203562340967	786	0	0	NA	NA	NA	0
C44C10.3	WBGene00008084	C44C10.3.1	X	+	0.660503	FALSE	23415	13.3342824601367	1756	112	0.0637813211845103	0	NA	NA	1.166
C44C10.11	WBGene00043985	C44C10.11.1	X	-	0.660831	FALSE	21567	11.2562630480167	1916	50	0.0260960334029228	0	NA	NA	1.356
col-180	WBGene00000753	C44C10.1.1	X	-	0.660978	FALSE	1389	1.53820598006645	903	0	0	0.1	10.5069	Gender Neutral	104.705
C44C10.9	WBGene00008089	C44C10.9a.1	X	-	0.661154	FALSE	41894	13.4491171749599	3115	135	0.043338683788122	0	3.49049	Spermatogenic	8.371
D1053.4	WBGene00008369	D1053.4.1	X	-	0.661601	FALSE	23333	12.9699833240689	1799	0	0	0.1	NA	NA	0.885
gst-42	WBGene00001790	D1053.1.1	X	-	0.661842	FALSE	16248	12.4696853415196	1303	0	0	0.1	2.1014	Gender Neutral	9.259
D1053.2	WBGene00008367	D1053.2.1	X	+	0.661916	FALSE	4617	7.7858347386172	593	0	0	0	NA	NA	0
D1053.3	WBGene00008368	D1053.3.1	X	-	0.662104	FALSE	49642	12.9681295715778	3828	21	0.0054858934169279	0.1	NA	NA	1.251
nspa-9	WBGene00043187	C40H5.1.1	X	+	0.662517	FALSE	130	1.23809523809524	105	0	0	0.1	NA	NA	0
C40H5.2	WBGene00008045	C40H5.2c.1	X	+	0.663207	FALSE	160995	15.4402033183082	10427	370	0.0354847990793133	0.1	NA	NA	0.645
lact-7	WBGene00008047	C40H5.4.1	X	+	0.663795	NA	42332	8.49528396548264	4983	0	0	NA	NA	NA	1.095
ttx-3	WBGene00006654	C40H5.5a.1	X	-	0.664093	FALSE	57564	12.2164685908319	4712	52	0.0110356536502547	0.1	NA	NA	0.219
Y102F5A.1	WBGene00013631	Y102F5A.1.1	X	-	0.664983	FALSE	41852	13.6950261780105	3056	64	0.0209424083769634	0	NA	NA	0.019
rsd-3	WBGene00004682	C34E11.1.1	X	+	0.666005	TRUE	61676	12.9981032665964	4745	93	0.0195995785036881	23.1	4.14705	Oogenic	19.526
C34E11.4	WBGene00007937	C34E11.4.1	X	+	0.666223	FALSE	19611	19.1700879765396	1023	80	0.0782013685239492	0	NA	NA	0.397
C34E11.2	WBGene00007935	C34E11.2g.1	X	-	0.666536	FALSE	123745	14.2301057957682	8696	326	0.0374885004599816	0.1	NA	NA	0.153
tag-241	WBGene00044079	C34E11.3e.1	X	+	0.667649	FALSE	187160	15.9979485426105	11699	601	0.0513719121292418	0	0.954621	Gender Neutral	2
taf-7.1	WBGene00006388	F54F7.1.1	X	-	0.668033	TRUE	20631	16.25768321513	1269	70	0.0551615445232467	4.2	0.0199113	Oogenic	5.476
F54F7.2	WBGene00010064	F54F7.2.1	X	+	0.668459	FALSE	9378	6.48996539792388	1445	0	0	0.1	16.415	Spermatogenic	3.014
F54F7.9	WBGene00045251	F54F7.9.1	X	-	0.66868	FALSE	6103	7.98821989528796	764	0	0	0	NA	NA	0.13
F54F7.3	WBGene00010065	F54F7.3.1	X	-	0.668764	FALSE	5771	8.6781954887218	665	0	0	0.1	6.14887	Gender Neutral	15.67
F54F7.14	WBGene00269392	F54F7.14.1	X	+	0.668849	NA	11442	13.3512252042007	857	0	0	NA	NA	NA	0.127
xtr-1	WBGene00006965	F54F7.4.1	X	+	0.668953	FALSE	4749	7.37422360248447	644	0	0	0	NA	NA	0.814
F54F7.8	WBGene00010068	F54F7.8.1	X	-	0.669025	FALSE	16760	14.4234079173838	1162	0	0	0	NA	NA	0.415
mes-1	WBGene00003219	F54F7.5.1	X	+	0.669323	TRUE	46547	10.5933090578061	4394	125	0.0284478834774693	17.4	1.46982	Oogenic	66.828
F54F7.10	WBGene00077680	F54F7.10.1	X	+	0.669577	FALSE	15252	13.1369509043928	1161	53	0.045650301464255	0.1	NA	NA	0.094
F54F7.6	WBGene00010066	F54F7.6.1	X	+	0.669682	TRUE	11329	8.38564026646928	1351	0	0	20.1	2.0835	Oogenic	71.883
dot-1.2	WBGene00010067	F54F7.7.1	X	-	0.669833	FALSE	5968	4.79357429718875	1245	0	0	0.2	NA	NA	0.313
Y62H9A.1	WBGene00013389	Y62H9A.1.1	X	+	0.670268	FALSE	25617	16.1214600377596	1589	141	0.0887350534927627	0	NA	NA	0.137
Y62H9A.2	WBGene00013390	Y62H9A.2.1	X	-	0.670345	FALSE	8614	11.0577663671374	779	0	0	0	NA	NA	0
Y62H9A.3	WBGene00013391	Y62H9A.3.1	X	-	0.670444	FALSE	3851	4.92455242966752	782	0	0	0.2	13.5671	Gender Neutral	6.191
Y62H9A.4	WBGene00013392	Y62H9A.4.1	X	+	0.670506	FALSE	17061	16.5480116391853	1031	41	0.0397672162948594	0.1	15.2707	Gender Neutral	4.071
Y62H9A.5	WBGene00013393	Y62H9A.5.1	X	-	0.670612	FALSE	2919	4.2304347826087	690	0	0	1.1	58.3189	Gender Neutral	13.498
ule-5	WBGene00013394	Y62H9A.6.1	X	+	0.67067	FALSE	10098	12.2103990326481	827	0	0	0.6	82.056	Gender Neutral	19.082
Y62H9A.7	WBGene00013395	Y62H9A.7.1	X	-	0.670751	NA	18338	13.6038575667656	1348	71	0.0526706231454006	NA	NA	NA	0.162
Y62H9A.8	WBGene00013396	Y62H9A.8.1	X	-	0.671137	FALSE	14806	12.7199312714777	1164	62	0.0532646048109966	0	NA	NA	0
Y62H9A.9	WBGene00013397	Y62H9A.9.1	X	-	0.671421	FALSE	38138	14.9209702660407	2556	11	0.00430359937402191	0	NA	NA	0
Y62H9A.10	WBGene00013398	Y62H9A.10a.1	X	-	0.671708	FALSE	14863	9.27199001871491	1603	0	0	0	NA	NA	0.102
Y62H9A.11	WBGene00013399	Y62H9A.11.1	X	-	0.671935	NA	30940	14.7403525488328	2099	0	0	NA	NA	NA	0.078
Y62H9A.15	WBGene00045252	Y62H9A.15b.1	X	-	0.672086	FALSE	38862	13.9992795389049	2776	121	0.0435878962536023	0	NA	NA	0.782
Y62H9A.12	WBGene00013400	Y62H9A.12.1	X	+	0.672436	FALSE	16777	11.9579472558803	1403	52	0.0370634354953671	0.1	3.03611	Gender Neutral	1.679
Y62H9A.13	WBGene00013401	Y62H9A.13.1	X	+	0.672576	FALSE	8611	13.2070552147239	652	0	0	0	NA	NA	0.471
Y62H9A.16	WBGene00304791	Y62H9A.16.1	X	+	0.672701	NA	28899	16.1356783919598	1791	50	0.0279173646007817	NA	NA	NA	NA
Y62H9A.14	WBGene00013402	Y62H9A.14a.1	X	+	0.67285	FALSE	21609	11.58038585209	1866	22	0.0117899249732047	0	NA	NA	0.029
F55G7.1	WBGene00010119	F55G7.1.1	X	+	0.673049	FALSE	30364	12.0492063492063	2520	54	0.0214285714285714	0.5	NA	NA	5.407
F55G7.4	WBGene00045493	F55G7.4.1	X	+	0.67322	FALSE	14983	11.8349131121643	1266	0	0	0	NA	NA	0.427
dot-1.4	WBGene00010120	F55G7.2.1	X	-	0.673334	FALSE	18475	10.5692219679634	1748	0	0	0.5	NA	NA	2.186
F55G7.5	WBGene00195215	F55G7.5.1	X	-	0.673773	NA	11327	15.8641456582633	714	43	0.0602240896358543	NA	NA	NA	0
F55G7.3	WBGene00010121	F55G7.3.1	X	-	0.673922	FALSE	28374	16.534965034965	1716	83	0.0483682983682984	0	NA	NA	1.631
nfya-1	WBGene00011614	T08D10.1.1	X	-	0.674177	TRUE	18046	8.20645748067303	2199	0	0	34.3	0.420982	Oogenic	60.932
lsd-1	WBGene00011615	T08D10.2.1	X	+	0.674435	TRUE	19995	7.00595655220743	2854	0	0	23.5	0.169516	Oogenic	74.549
T08D10.4	WBGene00044148	T08D10.4.1	X	-	0.674572	FALSE	16490	13.2449799196787	1245	0	0	0	NA	NA	0
T08D10.3	WBGene00011616	T08D10.3.1	X	+	0.674752	FALSE	8317	9.17991169977925	906	0	0	0	NA	NA	0
T08D10.5	WBGene00206466	T08D10.5.1	X	+	0.674869	NA	7341	9.01842751842752	814	0	0	NA	NA	NA	0.065
C49F5.8	WBGene00008212	C49F5.8.1	X	+	0.675016	FALSE	10297	12.2875894988067	838	0	0	0	NA	NA	0.08
C49F5.13	WBGene00268215	C49F5.13.1	X	+	0.675088	NA	1988	15.7777777777778	126	0	0	NA	NA	NA	0
sams-1	WBGene00008205	C49F5.1.1	X	+	0.675363	FALSE	8598	6.29428989751098	1366	0	0	0.2	25.3376	Spermatogenic	49.116
set-6	WBGene00008206	C49F5.2.1	X	-	0.675689	FALSE	72360	16.558352402746	4370	206	0.0471395881006865	1.7	0.57948	Oogenic	4.203
nhr-167	WBGene00008208	C49F5.4.1	X	-	0.676176	FALSE	26002	15.0127020785219	1732	0	0	0	NA	NA	0.296
C49F5.3	WBGene00008207	C49F5.3.1	X	-	0.676293	TRUE	9499	11.4583835946924	829	31	0.037394451145959	128.7	0.407589	Oogenic	71.677
C49F5.5	WBGene00008209	C49F5.5.1	X	+	0.676491	FALSE	13809	13.2523992322457	1042	31	0.0297504798464491	0.1	NA	NA	0
C49F5.6	WBGene00008210	C49F5.6.1	X	+	0.67666	TRUE	24094	9.13689799014031	2637	0	0	25.5	0.238964	Oogenic	0
C49F5.7	WBGene00008211	C49F5.7.1	X	+	0.676977	FALSE	18702	20.0235546038544	934	94	0.100642398286938	0.2	17.4321	Gender Neutral	0
sma-5	WBGene00004859	W06B3.2c.1	X	-	0.677325	FALSE	93074	13.2132311186826	7044	179	0.0254116978989211	0.1	0.843618	Gender Neutral	5.209
nmat-1	WBGene00012295	W06B3.1.1	X	-	0.678104	FALSE	22214	12.4727681078046	1781	122	0.06850084222347	0.1	7.11558	Gender Neutral	1.82
ucr-2.1	WBGene00012158	VW06B3R.1a.1	X	+	0.678356	TRUE	30277	11.5516978252575	2621	105	0.0400610454025181	55.4	20.5137	Gender Neutral	4.77
B0198.2	WBGene00007115	B0198.2b.1	X	+	0.678947	FALSE	24124	9.43080531665364	2558	0	0	0.1	NA	NA	1.465
tsp-20	WBGene00006646	B0198.1.1	X	-	0.679109	FALSE	33048	17.6632816675575	1871	94	0.0502405130946018	1.7	0.612035	Gender Neutral	6.537
B0198.3	WBGene00007116	B0198.3a.1	X	-	0.679846	FALSE	71096	11.1610675039246	6370	105	0.0164835164835165	0.2	1.01916	Gender Neutral	0.727
lgc-23	WBGene00007594	C15A7.1.1	X	+	0.680986	FALSE	35283	16.954829408938	2081	99	0.047573282075925	0	NA	NA	0.167
lgc-24	WBGene00045385	C15A7.4.1	X	+	0.681167	FALSE	23671	11.8236763236763	2002	0	0	0	NA	NA	0.108
C15A7.2	WBGene00007595	C15A7.2.1	X	-	0.681325	FALSE	38048	12.8410394870064	2963	131	0.0442119473506581	0	NA	NA	0.174
W03G11.4	WBGene00012226	W03G11.4.1	X	-	0.681697	FALSE	17972	7.10355731225296	2530	11	0.00434782608695652	0.2	1.01295	Spermatogenic	1.242
W03G11.3	WBGene00012225	W03G11.3.1	X	-	0.682998	FALSE	48499	14.1067481093659	3438	155	0.0450843513670739	0	NA	NA	2.023
col-181	WBGene00000754	W03G11.1a.1	X	+	0.683193	FALSE	3425	3.24337121212121	1056	0	0	1.4	258.543	Gender Neutral	1259.318
W03G11.2	WBGene00012224	W03G11.2.1	X	-	0.68331	FALSE	26872	12.9503614457831	2075	53	0.0255421686746988	0	NA	NA	1.698
lgc-13	WBGene00011354	T01H10.1.1	X	+	0.68346	FALSE	24004	11.9661016949153	2006	31	0.0154536390827517	0	NA	NA	0.08
lgc-14	WBGene00011355	T01H10.2.1	X	+	0.68359	FALSE	14589	7.43199184921039	1963	0	0	0	NA	NA	0.055
lgc-15	WBGene00011356	T01H10.3.1	X	+	0.683739	FALSE	16683	10.426875	1600	0	0	0	NA	NA	0
lgc-16	WBGene00011358	T01H10.5.1	X	+	0.683994	FALSE	21524	10.6449060336301	2022	0	0	0	NA	NA	0.996
lgc-17	WBGene00011359	T01H10.6.1	X	+	0.684201	FALSE	51156	14.7678983833718	3464	303	0.0874711316397229	0	NA	NA	0
T01H10.11	WBGene00269422	T01H10.11.1	X	+	0.684222	NA	3655	7.86021505376344	465	0	0	NA	NA	NA	0
lgc-18	WBGene00011360	T01H10.7.1	X	+	0.684398	FALSE	31993	13.3694107814459	2393	41	0.0171333054743	0	NA	NA	0.045
lyst-1	WBGene00011361	T01H10.8.1	X	-	0.684846	FALSE	139572	10.9032106866651	12801	129	0.0100773377079916	0.2	0.0617498	Oogenic	8.482
M153.3	WBGene00010926	M153.3.1	X	+	0.685326	FALSE	6954	10.2114537444934	681	0	0	0	NA	NA	0.229
M153.5	WBGene00045481	M153.5.1	X	+	0.685426	FALSE	33122	18.1291735084839	1827	86	0.047071702244116	0	NA	NA	0.472
pycr-1	WBGene00010924	M153.1.1	X	+	0.68558	TRUE	16515	9.06919275123558	1821	0	0	2.4	NA	NA	23.581
M153.4	WBGene00044144	M153.4.1	X	+	0.685738	FALSE	9118	9.49791666666667	960	0	0	0	NA	NA	1.897
mfsd-11	WBGene00010925	M153.2.1	X	-	0.68586	FALSE	32440	11.9220874678427	2721	31	0.0113928702682837	0.1	NA	NA	1.452
F57G12.2	WBGene00010222	F57G12.2b.1	X	-	0.686173	FALSE	61422	17.2098627066405	3569	113	0.0316615298402914	0	NA	NA	0.357
F57G12.1	WBGene00010221	F57G12.1.1	X	-	0.686896	TRUE	11968	10.2028985507246	1173	0	0	3.9	2.673	Gender Neutral	13.051
cab-1	WBGene00000277	C23H4.1.1	X	-	0.688697	FALSE	72219	13.590327436959	5314	211	0.0397064358298833	0.3	3.02054	Gender Neutral	5.493
C23H4.8	WBGene00044132	C23H4.8.1	X	+	0.689555	FALSE	23636	12.728056004308	1857	61	0.0328486806677437	0	NA	NA	0.447
cest-8	WBGene00007691	C23H4.2.1	X	+	0.689725	FALSE	35624	11.9463447350771	2982	41	0.0137491616364856	0	NA	NA	1.057
cest-9.2	WBGene00007695	C23H4.7.1	X	+	0.68991	FALSE	24076	8.17521222410866	2945	30	0.0101867572156197	0	NA	NA	4.324
cest-9.1	WBGene00007692	C23H4.3.1	X	+	0.690111	FALSE	51372	14.2383592017738	3608	128	0.0354767184035477	0.1	NA	NA	3.735
cest-7	WBGene00007693	C23H4.4a.1	X	+	0.690305	FALSE	34255	11.2829380764163	3036	0	0	0	NA	NA	0.182
C23H4.6	WBGene00007694	C23H4.6a.1	X	+	0.69068	FALSE	73294	14.6676005603362	4997	119	0.0238142885731439	0.1	NA	NA	1.783
cest-3	WBGene00008451	E01G6.3.1	X	+	0.690961	FALSE	33018	12.0371855632519	2743	0	0	0	NA	NA	4.955
E01G6.2	WBGene00008450	E01G6.2.1	X	+	0.691779	FALSE	26278	13.8451001053741	1898	70	0.0368809272918862	0.1	2.42484	Spermatogenic	2.422
E01G6.1	WBGene00008449	E01G6.1.1	X	+	0.692118	FALSE	40497	7.45252116304748	5434	0	0	0	NA	NA	2.467
otpl-8	WBGene00010403	H19J13.1.1	X	-	0.692424	FALSE	60571	15.7654867256637	3842	146	0.0380010411244144	0	NA	NA	0.389
H19J13.2	WBGene00010404	H19J13.2.1	X	-	0.692694	FALSE	1910	5.73573573573574	333	0	0	0.1	NA	NA	0
C04B4.6	WBGene00007294	C04B4.6a.1	X	-	0.692782	FALSE	6477	10.1839622641509	636	0	0	0	NA	NA	0
C04B4.1	WBGene00007289	C04B4.1.1	X	+	0.693136	FALSE	17898	10.4727911059099	1709	0	0	0	NA	NA	0.088
C04B4.2	WBGene00007290	C04B4.2.1	X	+	0.693277	TRUE	10161	6.21848225214198	1634	0	0	146.7	0.370626	Oogenic	95.232
lips-2	WBGene00007291	C04B4.3.1	X	+	0.693413	FALSE	18928	13.2363636363636	1430	0	0	0	NA	NA	1.424
C04B4.5	WBGene00007293	C04B4.5.1	X	-	0.693495	FALSE	7872	11.3103448275862	696	0	0	0	NA	NA	0
C04B4.4	WBGene00007292	C04B4.4.1	X	+	0.693724	FALSE	22999	9.46850555784273	2429	31	0.0127624536846439	0	NA	NA	0
W06D11.1	WBGene00012299	W06D11.1.1	X	+	0.693887	TRUE	4291	5.74431057563588	747	0	0	70.9	2.40443	Oogenic	29.521
W06D11.2	WBGene00012300	W06D11.2.1	X	-	0.69397	TRUE	2329	5.01939655172414	464	0	0	4.2	NA	NA	0
W06D11.3	WBGene00012301	W06D11.3.1	X	+	0.694116	TRUE	7023	11.5131147540984	610	0	0	49	0.117825	Oogenic	30.557
W06D11.5	WBGene00012303	W06D11.5.1	X	+	0.694212	NA	12492	10.8720626631854	1149	0	0	NA	NA	NA	0.047
dot-1.3	WBGene00012302	W06D11.4.1	X	-	0.694295	FALSE	9931	7.76465989053948	1279	0	0	0.1	25.2451	Spermatogenic	15.593
